²¨³¤(nm),242min
585.026332,22.638405
585.283032,22.685779
585.53971,22.736672
585.796365,22.808644
586.052997,22.867596
586.309606,22.913086
586.566192,22.949863
586.822756,22.993114
587.079296,23.038597
587.335814,23.083536
587.592309,23.118818
587.84878,23.149494
588.105229,23.194563
588.361655,23.239796
588.618058,23.295782
588.874438,23.355398
589.130794,23.412358
589.387128,23.458746
589.643439,23.525727
589.899727,23.580025
590.155991,23.624557
590.412233,23.667319
590.668452,23.707334
590.924647,23.755933
591.180819,23.804129
591.436968,23.848423
591.693094,23.887248
591.949197,23.939825
592.205277,23.99266
592.461333,24.04625
592.717366,24.095829
592.973376,24.158951
593.229363,24.215082
593.485327,24.275045
593.741267,24.331409
593.997184,24.377424
594.253078,24.420923
594.508948,24.453009
594.764795,24.494627
595.020619,24.524924
595.27642,24.568391
595.532197,24.622637
595.787951,24.673996
596.043681,24.728621
596.299388,24.780709
596.555071,24.819896
596.810732,24.874773
597.066368,24.929089
597.321981,24.974555
597.577571,25.013959
597.833138,25.053426
598.08868,25.093948
598.3442,25.123774
598.599695,25.160433
598.855168,25.204055
599.110616,25.258061
599.366041,25.300807
599.621443,25.35975
599.876821,25.413277
600.132175,25.456215
600.387506,25.501302
600.642813,25.553143
600.898096,25.611361
601.153356,25.664266
601.408592,25.712747
601.663805,25.751876
601.918993,25.794058
602.174158,25.83668
602.4293,25.886067
602.684417,25.922883
602.939511,25.962028
603.194581,26.023151
603.449627,26.080973
603.704649,26.131549
603.959648,26.186906
604.214623,26.25416
604.469574,26.316445
604.724501,26.365515
604.979404,26.406098
605.234283,26.449877
605.489139,26.474065
605.74397,26.499583
605.998778,26.532256
606.253561,26.573513
606.508321,26.605395
606.763057,26.640178
607.017769,26.698075
607.272456,26.738205
607.52712,26.7738
607.78176,26.817466
608.036375,26.887897
608.290967,26.928643
608.545535,26.960782
608.800078,26.992642
609.054598,27.01668
609.309093,27.039155
609.563564,27.071883
609.818011,27.105923
610.072434,27.138477
610.326833,27.188982
610.581207,27.234535
610.835558,27.288851
