²¨³¤(nm),60min
690.171055,38.272637
690.417009,38.328529
690.662935,38.381201
690.908832,38.444733
691.154701,38.481032
691.40054,38.51767
691.646351,38.548783
691.892134,38.567972
692.137888,38.578967
692.383613,38.60434
692.629309,38.628238
692.874976,38.643533
693.120615,38.640558
693.366225,38.652593
693.611807,38.67205
693.857359,38.71425
694.102883,38.757115
694.348377,38.795159
694.593843,38.854803
694.839281,38.914837
695.084689,38.963927
695.330068,39.011317
695.575419,39.069622
695.82074,39.143666
696.066033,39.192301
696.311297,39.244511
696.556531,39.289167
696.801737,39.32722
697.046914,39.37385
697.292062,39.394496
697.537181,39.413281
697.78227,39.424881
698.027331,39.446663
698.272363,39.470038
698.517365,39.482574
698.762339,39.495761
699.007284,39.515174
699.252199,39.546158
699.497085,39.592149
699.741942,39.637444
699.98677,39.690462
700.231569,39.756273
700.476339,39.808544
700.721079,39.85675
700.965791,39.884391
701.210473,39.92021
701.455126,39.96289
701.699749,39.995079
701.944344,40.03631
702.188909,40.067605
702.433444,40.084663
702.677951,40.101429
702.922428,40.121562
703.166876,40.133137
703.411295,40.152972
703.655684,40.183349
703.900043,40.221376
704.144374,40.254712
704.388675,40.28263
704.632947,40.309367
704.877189,40.353547
705.121402,40.41175
705.365585,40.4609
705.609739,40.490398
705.853863,40.522826
706.097958,40.573167
706.342023,40.622842
706.586059,40.660042
706.830066,40.687645
707.074042,40.724897
707.31799,40.757839
707.561907,40.791428
707.805795,40.81929
708.049654,40.844927
708.293483,40.867149
708.537282,40.883587
708.781051,40.90198
709.024791,40.917498
709.268501,40.942072
709.512182,40.976701
709.755833,41.014292
709.999454,41.044704
710.243045,41.06809
710.486607,41.11119
710.730139,41.158386
710.973641,41.206629
711.217113,41.253956
711.460556,41.297781
711.703969,41.335102
711.947352,41.389619
712.190705,41.431438
712.434028,41.462193
712.677321,41.491989
712.920585,41.508546
713.163818,41.535672
713.407022,41.557559
713.650196,41.574543
713.89334,41.587576
714.136454,41.585897
714.379538,41.596078
714.622591,41.610332
714.865615,41.62251
715.108609,41.645372
715.351573,41.677047
715.594507,41.709115
715.837411,41.75241
716.080285,41.796257
716.323129,41.852159
716.565942,41.908
716.808726,41.961503
717.051479,42.002664
717.294202,42.059356
717.536895,42.107875
717.779558,42.162861
718.022191,42.205746
718.264794,42.237576
718.507366,42.249474
718.749909,42.27069
718.99242,42.285353
719.234902,42.287526
719.477354,42.289252
719.719775,42.28897
719.962166,42.293765
720.204526,42.296839
720.446857,42.293406
720.689157,42.299272
720.931426,42.305229
721.173666,42.327826
721.415875,42.351814
721.658053,42.38577
721.900201,42.427033
722.142319,42.468805
722.384407,42.496096
722.626463,42.520139
722.86849,42.544951
723.110486,42.57095
723.352451,42.594388
723.594386,42.616373
723.836291,42.6208
724.078165,42.631946
724.320008,42.652731
724.561821,42.644382
724.803604,42.636423
725.045356,42.638836
725.287077,42.654961
725.528767,42.675011
725.770427,42.686949
726.012057,42.71145
726.253655,42.748179
726.495223,42.778172
726.736761,42.816831
726.978268,42.849543
727.219744,42.882903
727.461189,42.917368
727.702603,42.954377
727.943987,42.984501
728.18534,43.020526
728.426663,43.032549
728.667954,43.038018
728.909215,43.049219
729.150445,43.068767
729.391644,43.090386
729.632812,43.10043
729.873949,43.09927
730.115056,43.084966
730.356132,43.088579
730.597176,43.096652
730.83819,43.118987
731.079173,43.156925
731.320125,43.188886
731.561046,43.220442
731.801936,43.249356
732.042795,43.273015
732.283623,43.300849
732.52442,43.33427
732.765187,43.357116
733.005922,43.385134
733.246626,43.39731
733.487299,43.414843
733.72794,43.432283
733.968551,43.455517
734.209131,43.477507
734.44968,43.507937
734.690197,43.518774
734.930683,43.537809
735.171138,43.573527
735.411562,43.597726
735.651955,43.627128
735.892317,43.647846
736.132647,43.666657
736.372946,43.682663
736.613214,43.696717
736.853451,43.712452
737.093656,43.753993
737.33383,43.779162
737.573973,43.794667
737.814085,43.814466
738.054165,43.817701
738.294214,43.828808
738.534231,43.836225
738.774217,43.857157
739.014172,43.871246
739.254095,43.886469
739.493987,43.902546
739.733848,43.93098
739.973677,43.951658
740.213474,43.959219
740.453241,43.995244
740.692975,44.008605
740.932679,44.028333
741.17235,44.042023
741.41199,44.050294
741.651599,44.061399
741.891176,44.073414
742.130722,44.073694
742.370236,44.078172
742.609718,44.081484
742.849169,44.072568
743.088588,44.066712
743.327976,44.079369
743.567331,44.099552
743.806656,44.114312
744.045948,44.128096
744.285209,44.151005
744.524438,44.168793
744.763636,44.193085
745.002802,44.215459
745.241936,44.260094
745.481038,44.2927
745.720108,44.330181
745.959147,44.347568
746.198154,44.35941
746.437129,44.398229
746.676072,44.408436
746.914984,44.407345
747.153863,44.421899
747.392711,44.420186
747.631527,44.41404
747.870311,44.417484
748.109063,44.409894
748.347783,44.417688
748.586471,44.438162
748.825127,44.446182
749.063752,44.42523
749.302344,44.427993
749.540904,44.429783
749.779432,44.444362
750.017929,44.47271
750.256393,44.496002
750.494825,44.530912
750.733225,44.56704
750.971593,44.602088
751.209929,44.628104
751.448233,44.642021
751.686505,44.685087
751.924745,44.736668
752.162952,44.779671
752.401128,44.788231
752.639271,44.784619
752.877382,44.764746
753.115461,44.771621
753.353507,44.786884
753.591521,44.813247
753.829504,44.806768
754.067453,44.819782
754.305371,44.809742
754.543256,44.810977
754.781109,44.814904
755.01893,44.824334
755.256718,44.843875
